Country Name;Country Code;Series Name;Series Code;1996 [YR1996];1998 [YR1998];2000 [YR2000];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022];2023 [YR2023];growth rate
Bermuda;BMU;Control of Corruption: Estimate;CC.EST;1,318143249;1,334758759;1,313403845;1,310743809;1,33278954;1,306410432;1,269663095;1,25131321;1,26187098;1,27677536;1,317764997;1,301772714;1,272298098;1,260530829;1,253580928;1,220693946;1,151729107;1,15941143;1,171781301;1,178940058;1,176189423;1,265453935;1,279687047;1,270272374;1,251356125;-0,216651056
Bermuda;BMU;Control of Corruption: Number of Sources;CC.NO.SRC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
Bermuda;BMU;Control of Corruption: Percentile Rank;CC.PER.RNK;87,09677124;89,30480957;88,29787445;87,83068848;88,35978699;88,17733765;88,29268646;88,29268646;88,34951782;87,37863922;87,55980682;88,09523773;87,20378876;87,20378876;86,7298584;87,0192337;85,7142868;87,14286041;86,19047546;86,19047546;87,14286041;88,57142639;88,57142639;88,679245;87,73584747;0,030461472
Bermuda;BMU;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;72,04301453;72,19251251;70,21276855;73,01587677;74,07407379;73,39901733;72,68292999;72,19512177;72,8155365;73,30097198;72,72727203;71,90476227;71,5639801;71,09004974;69,66824341;69,2307663;65,7142868;65,7142868;67,14286041;68,57142639;66,66666412;73,80952454;70;68,39622498;65,56604004;-0,392522854
Bermuda;BMU;Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval;CC.PER.RNK.UPPER;96,77419281;96,79144287;95,21276855;95,23809814;94,708992;95,07389069;93,17073059;94,63414764;93,68932343;94,6601944;95,21530914;94,76190186;94,78672791;95,26066589;95,73459625;95,19230652;94,2857132;93,80952454;95,23809814;94,76190186;94,76190186;95,23809814;96,66666412;97,16981506;96,69811249;-0,003276969
Bermuda;BMU;Control of Corruption: Standard Error;CC.STD.ERR;0,480888695;0,453148931;0,461006761;0,427986711;0,395839602;0,393849045;0,340958387;0,418964714;0,415193498;0,401245117;0,426269233;0,43066296;0,418170005;0,433321327;0,442311853;0,424896508;0,420025676;0,420322746;0,399929672;0,401206523;0,407786965;0,379880905;0,428849012;0,463798434;0,461190999;-0,174264868
Bermuda;BMU;Government Effectiveness: Estimate;GE.EST;1,157665968;1,15295279;1,126598597;1,101166725;1,091601253;1,157846808;1,021873474;1,021232843;0,991429925;1,013442874;1,017087936;1,000221848;0,990145206;1,002287745;1,009631157;0,948003531;0,961984634;1,276267767;1,330358386;1,327001691;1,307142973;1,470093369;1,471381187;1,219383597;1,201681733;0,15548391
Bermuda;BMU;Government Effectiveness: Number of Sources;GE.NO.SRC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
Bermuda;BMU;Government Effectiveness: Percentile Rank;GE.PER.RNK;84,69945526;85,79235077;85,24590302;84,86486816;82,70270538;84,57711792;80,88235474;82,43902588;81,55339813;81,06796265;80,8612442;79,9043045;80,56871796;80,0947876;80,56871796;77,40384674;79,04762268;86,66666412;87,61904907;87,61904907;87,14286041;90,47618866;92,38095093;84,43395996;87,26415253;0,124294101
Bermuda;BMU;Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval;GE.PER.RNK.LOWER;78,14207458;75,40983582;69,39891052;72,97297668;67,02702332;68,15920258;68,62744904;63,4146347;59,70873642;62,62136078;64,11483002;62,67942429;62,55924225;63,98104095;64,9289093;59,61538315;62,8571434;71,90476227;72,85713959;71,90476227;70,95237732;73,33333588;72,85713959;65,56604004;62,26415253;-0,946428248
Bermuda;BMU;Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval;GE.PER.RNK.UPPER;88,52458954;90,1639328;90,71038055;89,1891861;91,35134888;92,53731537;89,70587921;93,65853882;95,14562988;94,17475891;94,25836945;94,25836945;94,31279755;93,83885956;94,31279755;95,19230652;93,80952454;99,52381134;99,52381134;99,52381134;99,52381134;99,52381134;100;98,58490753;99,05660248;0,468379448
Bermuda;BMU;Government Effectiveness: Standard Error;GE.STD.ERR;0,187617555;0,302315533;0,331546426;0,295856953;0,361106098;0,410197407;0,307115555;0,435252577;0,469166577;0,451515168;0,423608184;0,449280053;0,434491038;0,398956001;0,381397247;0,466472149;0,448114812;0,434102684;0,445922524;0,456763864;0,46189481;0,492002606;0,483209103;0,479059517;0,512995005;4,191085405
Bermuda;BMU;Political Stability and Absence of Violence/Terrorism: Estimate;PV.EST;0,717076898;0,728511989;0,713235021;0,792559922;0,851720035;0,893765926;0,819073558;0,774651468;0,771330535;0,795972288;0,693532228;0,911838114;0,964122117;0,980253696;0,970303059;0,913897812;0,961817384;0,975613654;0,98149091;1,133248329;1,051519036;1,003442287;1,00254035;1,024043798;1,020406246;1,469887598
Bermuda;BMU;Political Stability and Absence of Violence/Terrorism: Number of Sources;PV.NO.SRC;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,888113252
Bermuda;BMU;Political Stability and Absence of Violence/Terrorism: Percentile Rank;PV.PER.RNK;70,74468231;72,34042358;72,48677063;73,01587677;73,86934662;77,66990662;72,33009338;70,04830933;72,94686127;73,07691956;70,61611176;79,62084961;80,0947876;81,5165863;81,04265594;77,61904907;81,42857361;82,85713959;82,85713959;90,09433746;86,79244995;83,01886749;83,96226501;84,43395996;86,7298584;0,848836833
Bermuda;BMU;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval;PV.PER.RNK.LOWER;37,23404312;35,63829803;35,44973373;45,5026474;49,74874496;54,85437012;54,36893082;51,20772934;50,72463608;52,88461685;48,3412323;55,45023727;60,66350555;62,08530807;61,6113739;61,90476227;61,42856979;63,80952454;64,2857132;67,92453003;65,56604004;62,26415253;59,90565872;61,79245377;62,08530807;2,130357898
Bermuda;BMU;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval;PV.PER.RNK.UPPER;100;100;98,94179535;99,47090149;98,99497223;99,02912903;99,02912903;98,55072784;96,6183548;98,55769348;92,89099884;99,05213165;99,05213165;98,57820129;99,05213165;97,14286041;97,61904907;98,09523773;97,61904907;99,52830505;97,64151001;98,58490753;97,64151001;97,64151001;98,10426331;-0,07974734
Bermuda;BMU;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;0,613030732;0,575733542;0,595203698;0,518141508;0,412701428;0,373691678;0,36922431;0,362917215;0,331106037;0,332146734;0,348480731;0,34987396;0,335981905;0,301696002;0,324702829;0,259938985;0,270398736;0,272953004;0,284396917;0,27456522;0,305277377;0,307390183;0,320577115;0,309195966;0,307409137;-2,875981301
Bermuda;BMU;Regulatory Quality: Estimate;RQ.EST;1,506209135;1,482200265;1,459100604;1,422462821;1,414684296;1,438383937;1,359160781;1,34977591;1,378267288;1,398588419;1,405673504;1,389426827;1,36641407;1,321213126;1,319419265;0,880748272;0,898378432;0,860476732;0,831705511;0,813936293;0,83512485;0,93036598;0,946981251;0,972116888;0,931279719;-2,003298269
Bermuda;BMU;Regulatory Quality: Number of Sources;RQ.NO.SRC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
Bermuda;BMU;Regulatory Quality: Percentile Rank;RQ.PER.RNK;92,39130402;93,47826385;91,8478241;90,8108139;90,2702713;89,55223846;90,68627167;91,1764679;90,77669525;91,26213837;91,38755798;89,95215607;90,0473938;88,62559509;89,09952545;78,36538696;78,57142639;78,09523773;78,09523773;77,14286041;75,23809814;79,52381134;80,95237732;80,18868256;79,24528503;-0,639520607
Bermuda;BMU;Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval;RQ.PER.RNK.LOWER;76,63043213;72,28260803;76,08695984;72,43243408;77,29729462;78,10945129;78,4313736;73,52941132;73,78640747;73,78640747;73,20574188;70,81340027;70,1421814;67,77251434;67,29857635;53,36538315;57,1428566;55,7142868;56,19047546;54,76190567;57,61904907;56,19047546;57,61904907;58,96226501;56,60377502;-1,262160852
Bermuda;BMU;Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval;RQ.PER.RNK.UPPER;99,45652008;100;100;100;99,4594574;100;99,01960754;99,50980377;99,51456451;100;100;100;100;100;100;94,2307663;92,85713959;92,38095093;91,90476227;92,38095093;94,2857132;96,66666412;96,66666412;96,69811249;95,28302002;-0,178620599
Bermuda;BMU;Regulatory Quality: Standard Error;RQ.STD.ERR;0,386360377;0,440841854;0,416249961;0,366997272;0,276095182;0,31995824;0,21363607;0,305708647;0,366895705;0,381994009;0,412385046;0,46022296;0,462991625;0,502660513;0,499141932;0,506450057;0,462172717;0,486370206;0,470059127;0,486478627;0,486127645;0,516059041;0,487263292;0,47335434;0,482144535;0,92280575
Bermuda;BMU;Rule of Law: Estimate;RL.EST;1,210201263;1,209021807;1,230997324;1,209135413;1,228445053;1,092697859;0,847438395;0,810431302;0,826464057;0,847226143;0,856926978;1,1112082;1,090952396;1,09636724;1,101438284;0,019559711;0,830200076;0,811602592;0,814765871;0,816772699;0,784174919;0,621794641;0,635468721;0,69238162;0,683675647;-2,379409807
Bermuda;BMU;Rule of Law: Number of Sources;RL.NO.SRC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
Bermuda;BMU;Rule of Law: Percentile Rank;RL.PER.RNK;87,43718719;86,5;86,06964874;85,07462311;86,56716156;84,61538696;77,99043274;72,72727203;75,11961365;76,44230652;76,30331421;84,8341217;84,97652435;85,44600677;85,44600677;60,09615326;77,14286041;77,14286041;77,61904907;77,14286041;77,14286041;72,38095093;72,38095093;74,05660248;75;-0,639302339
Bermuda;BMU;Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval;RL.PER.RNK.LOWER;63,31658173;65,5;70,14925385;66,66666412;68,15920258;65,86538696;57,89473724;55,98086166;57,89473724;58,65384674;59,24170685;63,5071106;62,91079712;64,31925201;64,78873444;20,67307663;57,1428566;52,8571434;53,80952454;54,2857132;52,38095093;45,7142868;46,19047546;51,88679123;51,41509247;-0,867564551
Bermuda;BMU;Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval;RL.PER.RNK.UPPER;98,99497223;98,5;95,52238464;96,01989746;95,02487183;94,2307663;90,90908813;90,43061829;89,95215607;89,90384674;90,99526215;95,73459625;96,244133;94,8356781;94,8356781;77,40384674;91,42857361;92,85713959;91,42857361;91,90476227;92,38095093;90,47618866;90;89,62264252;89,62264252;-0,414421119
Bermuda;BMU;Rule of Law: Standard Error;RL.STD.ERR;0,425513387;0,394628912;0,328637719;0,381930858;0,35543865;0,347725838;0,365848005;0,40628618;0,382436931;0,357337207;0,398354143;0,411506087;0,412089229;0,398291945;0,386625826;0,516862571;0,498448759;0,509917676;0,480667591;0,480416596;0,491188645;0,523323655;0,495438546;0,458244681;0,456088841;0,289130036
Bermuda;BMU;Voice and Accountability: Estimate;VA.EST;1,180363297;1,166620493;0,939376175;1,125523925;1,200390577;1,134971619;1,153230071;1,017273426;0,972128868;0,967198193;0,963811636;0,988284409;1,009051681;1,025671721;1,004731417;..;..;..;..;..;..;..;..;..;..;..
Bermuda;BMU;Voice and Accountability: Number of Sources;VA.NO.SRC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;..;..;..;..;..;..;..;..;..;..;..
Bermuda;BMU;Voice and Accountability: Percentile Rank;VA.PER.RNK;86;85,57213593;74,6268692;84,57711792;87,56218719;85,09615326;85,57691956;80,28845978;78,36538696;79,32691956;77,25118256;78,1990509;78,87323761;80,75117493;81,22065735;..;..;..;..;..;..;..;..;..;..;..
Bermuda;BMU;Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval;VA.PER.RNK.LOWER;64,5;61,69154358;54,22885513;58,20895386;64,67662048;67,30769348;64,90384674;53,84615326;52,88461685;51,44230652;54,02843475;55,45023727;55,86854553;57,74647903;56,33802795;..;..;..;..;..;..;..;..;..;..;..
Bermuda;BMU;Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval;VA.PER.RNK.UPPER;100;100;100;100;100;97,11538696;100;100;100;100;100;100;100;100;100;..;..;..;..;..;..;..;..;..;..;..
Bermuda;BMU;Voice and Accountability: Standard Error;VA.STD.ERR;0,406744421;0,457408488;0,455789715;0,480342895;0,400852144;0,338822395;0,357602417;0,491848856;0,511655807;0,511172235;0,500100315;0,478729427;0,448948443;0,429885238;0,457424581;..;..;..;..;..;..;..;..;..;..;..
Bhutan;BTN;Control of Corruption: Estimate;CC.EST;0,94283849;0,883640766;0,574339628;0,449922442;1,087011099;0,893403232;0,87191695;0,854816735;0,92875576;0,912390053;0,937309504;0,938382149;0,854587376;0,953947246;0,912137926;1,305882335;0,989430189;1,089875937;1,525725126;1,59020102;1,572299004;1,618371844;1,507002592;1,514781833;1,531422734;2,021072827
Bhutan;BTN;Control of Corruption: Number of Sources;CC.NO.SRC;2;2;2;2;2;4;7;7;7;7;8;8;8;8;10;9;9;9;8;6;6;6;7;7;7;5,219845702
Bhutan;BTN;Control of Corruption: Percentile Rank;CC.PER.RNK;81,18279266;81,28342438;71,27659607;70,89946747;82,01058197;80,78817749;79,02439117;77,56097412;78,1553421;78,64077759;79,42583466;79,52381134;77,25118256;79,14691925;78,67298889;88,46154022;80,95237732;81,42857361;90,95237732;91,42857361;91,42857361;93,33333588;90,47618866;90,09433746;91,03773499;0,477378246
Bhutan;BTN;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;66,12903595;64,70587921;57,44680786;51,85185242;73,01587677;68,47290802;70,24390411;71,21951294;72,33009338;72,8155365;72,24880219;72,38095093;71,09004974;72,51184845;71,5639801;80,28845978;73,80952454;75,7142868;86,66666412;87,14286041;88,09523773;88,57142639;84,2857132;83,96226501;84,43395996;1,018174027
Bhutan;BTN;Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval;CC.PER.RNK.UPPER;90,32257843;90,37432861;84,04255676;82,53968048;91,0052948;90,64039612;84,39024353;84,87805176;88,83495331;87,37863922;84,68899536;84,2857132;83,412323;87,20378876;82,93838501;91,82691956;88,57142639;90;95,23809814;95,7142868;95,7142868;95,23809814;95,7142868;95,75471497;95,75471497;0,243343342
Bhutan;BTN;Control of Corruption: Standard Error;CC.STD.ERR;0,340506971;0,324012995;0,346905559;0,352838129;0,326896071;0,309545875;0,220930636;0,227865905;0,228681847;0,224572897;0,202629134;0,196644694;0,19524534;0,202012673;0,18720983;0,19379279;0,184580639;0,187286243;0,18552193;0,199353203;0,202005252;0,194414899;0,198977903;0,200412452;0,198694706;-2,24444205
Bhutan;BTN;Government Effectiveness: Estimate;GE.EST;0,644922495;0,652145922;0,618822575;0,568053842;0,576729536;0,125093669;0,362013221;0,279721797;0,358816355;0,329717964;0,528889835;0,609069526;0,691294491;0,542693615;0,420869917;0,293826997;0,420701027;0,498982817;0,562770963;0,284297675;0,253064603;0,305567265;0,710913897;0,561293781;0,566305339;-0,541653104
Bhutan;BTN;Government Effectiveness: Number of Sources;GE.NO.SRC;1;1;1;1;1;2;5;5;5;5;6;6;6;6;8;8;8;8;7;5;5;5;6;6;6;7,465664455
Bhutan;BTN;Government Effectiveness: Percentile Rank;GE.PER.RNK;74,86338806;75,40983582;73,77049255;71,89189148;70,8108139;59,70149231;64,21568298;62,92683029;65,53398132;65,04854584;69,37799072;69,85646057;72,51184845;69,19431305;66,824646;64,42308044;67,61904907;70,47618866;72,85713959;64,76190186;62,8571434;62,38095093;74,2857132;69,81131744;69,3396225;-0,3193686
Bhutan;BTN;Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval;GE.PER.RNK.LOWER;62,29508209;59,01639175;59,01639175;58,91891861;56,21621704;39,30348206;53,92156982;49,75609589;51,94174576;51,94174576;58,85167313;62,67942429;63,98104095;60,1895752;57,81990433;50;54,2857132;58,09523773;59,52381134;47,1428566;42,8571434;46,66666794;60;57,07546997;55,6603775;-0,469224772
Bhutan;BTN;Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval;GE.PER.RNK.UPPER;82,51366425;84,69945526;85,79235077;83,24324036;85,40540314;75,62188721;73,52941132;73,65853882;77,1844635;75,24272156;77,03349304;78,94736481;81,99052429;76,7772522;72,98577881;72,59615326;74,2857132;76,66666412;79,52381134;74,2857132;73,80952454;75,7142868;84,2857132;80,18868256;81,13207245;-0,070356483
Bhutan;BTN;Government Effectiveness: Standard Error;GE.STD.ERR;0,187617555;0,302315533;0,331546426;0,295856953;0,361106098;0,376263976;0,236870199;0,271946341;0,28796491;0,277931035;0,242289945;0,235913411;0,241185412;0,241578862;0,214788243;0,226770163;0,239410803;0,230896458;0,24744013;0,275941998;0,277398407;0,298455209;0,294728726;0,285414279;0,293006659;1,857457183
Bhutan;BTN;Political Stability and Absence of Violence/Terrorism: Estimate;PV.EST;0,724004507;0,539632082;0,491936684;0,693675578;0,918948591;1,172050357;1,284487367;1,264518976;0,568526506;0,720669389;0,803496659;0,742221653;0,826495349;0,77630949;0,784624875;1,068038583;0,960772634;1,106088281;1,102794647;1,077661037;1,065471411;1,013489127;0,797255099;1,009342551;0,982800424;1,273368561
Bhutan;BTN;Political Stability and Absence of Violence/Terrorism: Number of Sources;PV.NO.SRC;2;2;2;2;2;3;3;3;3;3;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;2,888113252
Bhutan;BTN;Political Stability and Absence of Violence/Terrorism: Percentile Rank;PV.PER.RNK;71,27659607;65,42552948;68,25396729;69,84127045;78,89447021;91,74757385;92,71844482;94,68598938;65,70048523;70,19230652;73,93364716;71,5639801;71,09004974;71,5639801;70,1421814;88,57142639;80,47618866;89,52381134;88,09523773;88,20755005;87,73584747;84,90566254;72,64151001;83,49056244;83,412323;0,655116786
Bhutan;BTN;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval;PV.PER.RNK.LOWER;45,74468231;36,70212936;35,44973373;46,03174591;58,29145813;66,50485229;67,4757309;68,11594391;44,92753601;52,88461685;53,55450058;54,02843475;59,24170685;57,81990433;60,1895752;69,52381134;64,76190186;71,42857361;70,47618866;68,86792755;67,92453003;66,50943756;58,01886749;66,50943756;64,9289093;1,459239237
Bhutan;BTN;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval;PV.PER.RNK.UPPER;99,46808624;93,0851059;90,47618866;94,708992;98,49246216;100;100;100;85,50724792;94,71154022;93,3649292;90,52132416;93,3649292;91,4691925;91,4691925;98,09523773;95,7142868;98,57142639;98,09523773;98,11320496;97,16981506;96,69811249;93,86792755;96,69811249;96,6824646;-0,118353348
Bhutan;BTN;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;0,474807203;0,435220897;0,453906059;0,436297506;0,349641562;0,330648333;0,332869828;0,331756145;0,30810529;0,309818059;0,293007612;0,282069832;0,273884326;0,254446119;0,252466679;0,212399378;0,219297945;0,223960906;0,233241528;0,234714031;0,250092715;0,247404948;0,24894172;0,248226732;0,243301943;-2,785856655
Bhutan;BTN;Regulatory Quality: Estimate;RQ.EST;-0,411945343;-0,408505082;-0,428554446;-0,50857091;-0,04871612;-0,915191174;-0,286168545;-0,577596843;-0,70974499;-0,765467465;-1,071835279;-1,158943653;-1,154204845;-1,093008518;-1,086755395;-1,014745593;-0,735030413;-0,691017687;-0,341520548;-0,376959831;-0,359623849;-0,330750853;-0,405656159;-0,381970435;-0,401030838;-0,11188479
Bhutan;BTN;Regulatory Quality: Number of Sources;RQ.NO.SRC;1;1;1;1;1;2;5;5;5;6;7;7;7;7;8;8;8;8;7;6;6;6;7;7;7;8,107958954
Bhutan;BTN;Regulatory Quality: Percentile Rank;RQ.PER.RNK;34,23913193;33,15217209;32,60869598;35,67567444;55,13513565;18,9054718;46,07843018;29,90196037;23,78640747;22,81553459;14,35406685;11,00478458;11,37440777;12,79620838;14,69194317;15,86538506;26,66666603;26,66666603;39,52381134;37,61904907;39,52381134;39,52381134;37,1428566;38,679245;36,79245377;0,299681521
Bhutan;BTN;Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval;RQ.PER.RNK.LOWER;14,673913;13,58695698;14,673913;13,51351357;34,59459305;6,965174198;29,41176414;17,64705849;16,01941681;16,01941681;6,220095634;5,74162674;5,687203884;7,109004974;6,635071278;7,211538315;12,38095284;12,38095284;27,1428566;23,80952454;24,2857151;25,7142849;23,33333397;21,69811249;22,64151001;1,807140234
Bhutan;BTN;Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval;RQ.PER.RNK.UPPER;62,5;61,95652008;61,95652008;57,29729843;64,32432556;38,80596924;53,92156982;49,50980377;41,26213455;36,89320374;23,44497681;19,61722565;21,80094719;24,17061615;24,17061615;28,36538506;39,04761887;40,47618866;54,2857132;52,8571434;55,23809433;55,7142868;50,95238113;51,41509247;51,41509247;-0,813478332
Bhutan;BTN;Regulatory Quality: Standard Error;RQ.STD.ERR;0,386360377;0,440841854;0,416249961;0,366997272;0,276095182;0,298770994;0,186331958;0,229102343;0,231084809;0,19406642;0,178797066;0,172038659;0,172644392;0,187246606;0,187495679;0,207373247;0,202567875;0,210787579;0,214202583;0,225508243;0,225855067;0,243339539;0,221902356;0,220110252;0,217241466;-2,399004465
Bhutan;BTN;Rule of Law: Estimate;RL.EST;-0,031503625;0,038308375;0,130426154;0,069401726;0,136125684;0,223591417;0,332806766;0,21245949;0,36783278;0,421698183;0,219097927;0,161859259;0,205665544;0,260953724;0,317186415;0,417354077;0,534871519;0,510700881;0,626136065;0,548351824;0,584506989;0,576956928;0,605341256;0,673572779;0,667693257;..
Bhutan;BTN;Rule of Law: Number of Sources;RL.NO.SRC;3;3;3;3;3;5;8;8;8;9;10;10;10;11;13;11;11;10;9;7;7;7;8;8;8;4,086788554
Bhutan;BTN;Rule of Law: Percentile Rank;RL.PER.RNK;49,74874496;53;55,22388077;56,2189064;56,71641922;58,65384674;59,33014297;58,85167313;61,24401855;61,53845978;60,1895752;60,66350555;61,50234604;61,03286362;60,5633812;67,30769348;69,52381134;69,04762268;73,80952454;70;71,90476227;69,04762268;70,47618866;71,69811249;72,64151001;1,577297022
Bhutan;BTN;Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval;RL.PER.RNK.LOWER;32,16080475;35,5;39,80099487;38,30845642;41,29353333;44,23077011;50,71770477;49,76076508;53,11004639;56,73077011;53,08057022;51,18483353;53,05164337;55,3990593;55,3990593;62,01922989;62,8571434;58,09523773;62,38095093;60,47618866;60,47618866;60,95238113;60;60,84905624;59,43396378;2,558822402
Bhutan;BTN;Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval;RL.PER.RNK.UPPER;64,82411957;65,5;68,65671539;67,16417694;68,65671539;69,2307663;69,85646057;66,50717926;71,29186249;71,63461304;63,98104095;63,03317642;63,84976578;65,72769928;66,66666412;75,4807663;76,19047546;78,09523773;79,04762268;77,14286041;78,09523773;76,19047546;80,47618866;82,54717255;81,60377502;0,959157391
Bhutan;BTN;Rule of Law: Standard Error;RL.STD.ERR;0,350509405;0,327276677;0,291758239;0,332443029;0,318478078;0,294833928;0,23396118;0,245534465;0,248718187;0,20372422;0,164980397;0,16081892;0,156230122;0,159251347;0,154382825;0,171470225;0,168743074;0,192786649;0,181292474;0,181160599;0,179705784;0,165527523;0,178741053;0,185590133;0,185584426;-2,649490145
Bhutan;BTN;Voice and Accountability: Estimate;VA.EST;-0,952189922;-1,098304272;-1,112356544;-1,290270805;-1,146781921;-0,965037107;-1,072155476;-1,058763504;-0,872591913;-0,505405188;-0,461808324;-0,416917324;-0,404029369;-0,280920058;-0,158911586;-0,103129335;-0,034950677;-0,026085081;0,010738294;0,042286981;0,073883817;0,151077375;0,21922116;0,157621473;0,20014222;..
Bhutan;BTN;Voice and Accountability: Number of Sources;VA.NO.SRC;4;4;4;5;5;7;8;9;9;9;9;9;9;9;11;8;8;8;7;5;5;5;6;6;6;1,68943795
Bhutan;BTN;Voice and Accountability: Percentile Rank;VA.PER.RNK;19;15,42288589;13,9303484;11,44278622;16,41790962;20,67307663;16,82692337;18,75;24,03846169;31,73077011;32,70142365;34,59715652;34,27230072;39,90610504;43,19248962;44,82758713;46,30541992;46,30541992;46,79803085;49,02912521;49,75845337;53,62318802;55,07246399;53,14009476;54,90196228;4,421292131
Bhutan;BTN;Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval;VA.PER.RNK.LOWER;11;6,965174198;6,965174198;3,98009944;6,467661858;10,57692337;8,653845787;11,05769253;16,34615326;27,88461494;29,38388634;29,85782051;28,63849831;31,92488289;36,15023422;35,96059036;36,94581223;37,43842316;37,93103409;37,86407852;39,13043594;42,51207733;46,37681198;42,99517059;45,58823395;5,923976596
Bhutan;BTN;Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval;VA.PER.RNK.UPPER;34,5;29,85074615;28,35820961;22,38805962;26,36815834;28,84615326;24,51922989;25,48077011;29,32692337;37,01922989;38,86256027;39,33649445;41,31455231;45,53990555;50,70422363;49,75369644;54,18719101;53,69458008;54,18719101;56,79611588;56,52173996;58,45410538;59,90338135;58,93719864;60,7843132;2,359885105
Bhutan;BTN;Voice and Accountability: Standard Error;VA.STD.ERR;0,261457115;0,256089628;0,254042536;0,231153011;0,234738111;0,201939508;0,188620433;0,13006492;0,131078869;0,12502566;0,128304884;0,125187606;0,126584798;0,129154235;0,124065131;0,149324402;0,148040369;0,141241074;0,142924145;0,150386617;0,140209094;0,141430363;0,142354056;0,140617669;0,137447909;-2,679271989
Bolivia;BOL;Control of Corruption: Estimate;CC.EST;-0,824829102;-0,442392319;-0,483501077;-0,940807521;-0,853618503;-0,809159338;-0,741979063;-0,431123644;-0,402193725;-0,528391659;-0,631416976;-0,458648711;-0,573696494;-0,727891862;-0,587968886;-0,628802955;-0,717874646;-0,77488637;-0,701330721;-0,688641131;-0,781365752;-0,844824612;-0,883800149;-0,889700353;-0,838301063;0,067504516
Bolivia;BOL;Control of Corruption: Number of Sources;CC.NO.SRC;4;4;5;6;7;11;12;14;14;14;14;15;16;16;15;14;14;13;12;12;13;11;11;11;10;3,817878049
Bolivia;BOL;Control of Corruption: Percentile Rank;CC.PER.RNK;25,2688179;40,64171219;40,42553329;22,22222137;23,28042412;24,63054276;24,39024353;39,51219559;39,80582428;35,92232895;29,18660355;40;34,12322235;27,48815155;35,0710907;30,28846169;26,66666603;24,2857151;26,66666603;27,61904716;25,7142849;22,38095284;20,47619057;20,75471687;21,69811249;-0,634774446
Bolivia;BOL;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;6,451612949;27,27272797;25;4,232804298;7,407407284;12,80788136;16,09756088;28,78048706;29,12621307;22,81553459;20,09569359;24,76190567;22,27488136;17,53554535;21,80094719;21,15384674;17,61904716;13,33333302;16,19047546;17,61904716;16,19047546;14,28571415;12,85714245;12,73584938;15,09433937;3,541623451
